"","gs_id","gs_description","gs_pvalue","gs_genes","gs_de_count","gs_bg_count","Expected","DE_count","z_score","aggr_score","mod"
"GO:1905818","GO:1905818","regulation of chromosome separation",0.00383,"AURKB,BUB1,BUB1B,CENPF,DLGAP5,GEN1,HASPIN,INCENP,KNTC1,NCAPD2,NCAPD3,NCAPG,SMC2,SMC4,SPC25",15,22,8.5,15,3.87298334620742,0.496060417890917,"black"
"GO:0007088","GO:0007088","regulation of mitotic nuclear division",0.00394,"AURKA,AURKB,BUB1,BUB1B,CDCA2,CENPF,DLGAP5,GEN1,HASPIN,INCENP,KIF20B,KNTC1,MKI67,NEK2,NUSAP1,SPC25",16,24,9.27,16,4,0.546929963774455,"black"
"GO:1901991","GO:1901991","negative regulation of mitotic cell cycle phase transition",0.00394,"AURKB,BLM,BRCA1,BUB1,BUB1B,CENPF,CHEK2,DTL,E2F7,GEN1,HASPIN,INCENP,KNTC1,ORC1,SPC25,TOPBP1",16,24,9.27,16,4,0.516697224415686,"black"
"GO:0007093","GO:0007093","mitotic cell cycle checkpoint signaling",0.00394,"AURKB,BLM,BRCA1,BUB1,BUB1B,CENPF,CHEK2,DTL,EME1,GEN1,HASPIN,INCENP,KNTC1,ORC1,SPC25,TOPBP1",16,24,9.27,16,4,0.512874264625152,"black"
"GO:0051303","GO:0051303","establishment of chromosome localization",0.00402,"AURKB,CDCA5,CENPE,CENPF,INCENP,KIF2C,NDE1,SPAG5,TERF1",9,11,4.25,9,3,0.487374563922332,"black"
"GO:0090307","GO:0090307","mitotic spindle assembly",0.00599,"AURKB,CCSAP,CHEK2,INCENP,KIF11,KIF15,KIF23,NEK2,PRC1,RACGAP1,TPX2",11,15,5.79,11,3.3166247903554,0.530352481417571,"black"
"GO:0051338","GO:0051338","regulation of transferase activity",0.00669,"AIDA,AURKB,BLM,BUB1B,CCNA2,CCNE1,CCNF,CENPE,CHTF18,LIMK1,MASTL,NEK2,PIF1,SFRP2,SH2B3,TERF1,TGFB1,TPX2,UBASH3B",19,31,11.97,19,4.35889894354067,0.561161048023872,"black"
"GO:0000086","GO:0000086","G2/M transition of mitotic cell cycle",0.00723,"AURKA,AURKB,BLM,BRCA1,CCNA2,CDK4,CENPF,CHEK2,DTL,FOXM1,MASTL,MELK,ORC1,RAD51C,RRM1,TOPBP1",16,25,9.65,16,4,0.516099064454067,"black"
"GO:0034508","GO:0034508","centromere complex assembly",0.00888,"CENPE,CENPF,CENPI,CENPT,DLGAP5,HJURP,KNTC1,OIP5",8,10,3.86,8,2.82842712474619,0.530166740563939,"black"
"GO:0045936","GO:0045936","negative regulation of phosphate metabolic process",0.00888,"AIDA,EMILIN1,MASTL,PBK,SFRP2,SH2B3,TGFB1,UBASH3B",8,10,3.86,8,2.82842712474619,0.559844641177568,"black"
"GO:0000278","GO:0000278","mitotic cell cycle",0.00908,"ATAD5,AURKA,AURKB,BLM,BRCA1,BRCA2,BUB1,BUB1B,CCNA2,CCNE1,CCNF,CCSAP,CDCA2,CDCA5,CDK4,CENPE,CENPF,CENPJ,CENPT,CEP55,CHEK2,CKAP2,CKAP5,DLGAP5,DTL,E2F7,E2F8,EME1,ESCO2,FOXM1,GEN1,HASPIN,INCENP,IQGAP3,KIF11,KIF15,KIF18B,KIF20A,KIF20B,KIF23,KIF2C,KNTC1,MASTL,MCM2,MCM3,MCM4,MELK,MKI67,MYB,NCAPD2,NCAPD3,NCAPG,NDE1,NEK2,NUSAP1,ORC1,PBK,PRC1,RACGAP1,RAD51C,RRM1,SASS6,SMC2,SMC4,SPAG5,SPC25,STIL,TOPBP1,TPX2,WDHD1",70,109,42.09,70,8.36660026534076,0.529433163250047,"black"
"GO:0033044","GO:0033044","regulation of chromosome organization",0.00913,"AURKB,BUB1,BUB1B,CDCA5,CENPE,CENPF,DLGAP5,GEN1,HASPIN,INCENP,KNTC1,MCM2,NCAPD2,NCAPD3,NCAPG,NEK2,PIF1,SMC2,SMC4,SPC25,TERF1,TOP2A",22,38,14.67,22,4.69041575982343,0.504297992276795,"black"
"GO:0048584","GO:0048584","positive regulation of response to stimulus",0.00913,"ANKLE1,ASPM,ATAD5,AURKB,BRCA1,C7,CENPJ,COL3A1,CRLF2,DEPDC1B,EMILIN1,FOXM1,GEN1,HSPD1,INCENP,IQGAP3,LIMK1,NUP93,SFRP2,TGFB1,TIMELESS,TRIL",22,38,14.67,22,4.69041575982343,0.595468321757496,"black"
"GO:0000281","GO:0000281","mitotic cytokinesis",0.01073,"AURKB,CEP55,CKAP2,INCENP,KIF20A,KIF20B,KIF23,NUSAP1,RACGAP1",9,12,4.63,9,3,0.544568750928847,"black"
"GO:0061640","GO:0061640","cytoskeleton-dependent cytokinesis",0.01073,"AURKB,CEP55,CKAP2,INCENP,KIF20A,KIF20B,KIF23,NUSAP1,RACGAP1",9,12,4.63,9,3,0.544568750928847,"black"
"GO:0051302","GO:0051302","regulation of cell division",0.01194,"ASPM,AURKA,AURKB,BLM,BRCA2,E2F7,E2F8,INCENP,KIF18B,KIF20A,KIF20B,KIF23,PRC1,RACGAP1,SFRP2,SMYD5,TGFB1",17,21,8.11,17,4.12310562561766,0.567681802812555,"black"
"GO:0043086","GO:0043086","negative regulation of catalytic activity",0.01272,"AIDA,BUB1B,COL6A3,LIMK1,MASTL,MCM2,PIF1,SFRP2,SH2B3,TERF1,UBASH3B",11,16,6.18,11,3.3166247903554,0.560762163480651,"black"
"GO:2001251","GO:2001251","negative regulation of chromosome organization",0.01319,"AURKB,BUB1,BUB1B,CENPF,GEN1,HASPIN,INCENP,KNTC1,MCM2,PIF1,SPC25,TERF1,TOP2A",13,20,7.72,13,3.60555127546399,0.521709036038952,"black"
"GO:0051129","GO:0051129","negative regulation of cellular component organization",0.01479,"AIDA,AURKB,BRCA1,BUB1,BUB1B,CCNF,CENPF,CKAP2,EMILIN1,GEN1,HASPIN,INCENP,KIF24,KNTC1,MCM2,PIF1,SPC25,TERF1,TGFB1,TOP2A,TPX2",21,37,14.29,21,4.58257569495584,0.499321950578014,"black"
"GO:1903046","GO:1903046","meiotic cell cycle process",0.01582,"ANKLE1,ASPM,AURKA,BRCA2,BUB1,BUB1B,CCNE1,EME1,INCENP,MASTL,NCAPD2,NCAPD3,PIWIL2,RAD51C,RAD54L,SGO2,SMC2,SMC4,TERF1,TOP2A",20,35,13.51,20,4.47213595499958,0.539886144154436,"black"
