"","gs_id","gs_description","gs_pvalue","gs_genes","gs_de_count","gs_bg_count","Expected","DE_count","z_score","aggr_score","mod"
"GO:0006351","GO:0006351","DNA-templated transcription",0.265,"CTNNBIP1,EPC2,MAPK10,MAX,MIER3,PCGF2,PPM1D,RIPK2,RXRB,TSC22D3,ZNF227,ZNF724",12,17,10.52,12,-3.46410161513775,-0.502005556525563,"midnightblue"
"GO:0006355","GO:0006355","regulation of DNA-templated transcription",0.265,"CTNNBIP1,EPC2,MAPK10,MAX,MIER3,PCGF2,PPM1D,RIPK2,RXRB,TSC22D3,ZNF227,ZNF724",12,17,10.52,12,-3.46410161513775,-0.502005556525563,"midnightblue"
"GO:0032774","GO:0032774","RNA biosynthetic process",0.265,"CTNNBIP1,EPC2,MAPK10,MAX,MIER3,PCGF2,PPM1D,RIPK2,RXRB,TSC22D3,ZNF227,ZNF724",12,17,10.52,12,-3.46410161513775,-0.502005556525563,"midnightblue"
"GO:2001141","GO:2001141","regulation of RNA biosynthetic process",0.265,"CTNNBIP1,EPC2,MAPK10,MAX,MIER3,PCGF2,PPM1D,RIPK2,RXRB,TSC22D3,ZNF227,ZNF724",12,17,10.52,12,-3.46410161513775,-0.502005556525563,"midnightblue"
"GO:1903506","GO:1903506","regulation of nucleic acid-templated transcription",0.265,"CTNNBIP1,EPC2,MAPK10,MAX,MIER3,PCGF2,PPM1D,RIPK2,RXRB,TSC22D3,ZNF227,ZNF724",12,17,10.52,12,-3.46410161513775,-0.502005556525563,"midnightblue"
"GO:0009059","GO:0009059","macromolecule biosynthetic process",0.288,"CTNNBIP1,EPC2,GLUL,MAPK10,MAX,MIER3,PCGF2,PPM1D,QKI,RIPK2,RXRB,TENT4B,TSC22D3,ZNF227,ZNF724",15,22,13.62,15,-3.87298334620742,-0.510178218332616,"midnightblue"
"GO:0034654","GO:0034654","nucleobase-containing compound biosynthetic process",0.32,"CTNNBIP1,EPC2,MAPK10,MAX,MIER3,PCGF2,PPM1D,RIPK2,RXRB,TENT4B,TSC22D3,ZNF227,ZNF724",13,19,11.76,13,-3.60555127546399,-0.483155099133415,"midnightblue"
"GO:0019438","GO:0019438","aromatic compound biosynthetic process",0.32,"CTNNBIP1,EPC2,MAPK10,MAX,MIER3,PCGF2,PPM1D,RIPK2,RXRB,TENT4B,TSC22D3,ZNF227,ZNF724",13,19,11.76,13,-3.60555127546399,-0.483155099133415,"midnightblue"
"GO:1901362","GO:1901362","organic cyclic compound biosynthetic process",0.32,"CTNNBIP1,EPC2,MAPK10,MAX,MIER3,PCGF2,PPM1D,RIPK2,RXRB,TENT4B,TSC22D3,ZNF227,ZNF724",13,19,11.76,13,-3.60555127546399,-0.483155099133415,"midnightblue"
"GO:0018130","GO:0018130","heterocycle biosynthetic process",0.32,"CTNNBIP1,EPC2,MAPK10,MAX,MIER3,PCGF2,PPM1D,RIPK2,RXRB,TENT4B,TSC22D3,ZNF227,ZNF724",13,19,11.76,13,-3.60555127546399,-0.483155099133415,"midnightblue"
"GO:0006366","GO:0006366","transcription by RNA polymerase II",0.351,"CTNNBIP1,EPC2,MAX,MIER3,PCGF2,PPM1D,RIPK2,RXRB,TSC22D3,ZNF227,ZNF724",11,16,9.9,11,-3.3166247903554,-0.524652045104046,"midnightblue"
"GO:0006357","GO:0006357","regulation of transcription by RNA polymerase II",0.351,"CTNNBIP1,EPC2,MAX,MIER3,PCGF2,PPM1D,RIPK2,RXRB,TSC22D3,ZNF227,ZNF724",11,16,9.9,11,-3.3166247903554,-0.524652045104046,"midnightblue"
"GO:0044271","GO:0044271","cellular nitrogen compound biosynthetic process",0.376,"CTNNBIP1,EPC2,MAPK10,MAX,MIER3,PCGF2,PPM1D,QKI,RIPK2,RXRB,TENT4B,TSC22D3,ZNF227,ZNF724",14,21,13,14,-3.74165738677394,-0.464020756462369,"midnightblue"
"GO:0010556","GO:0010556","regulation of macromolecule biosynthetic process",0.376,"CTNNBIP1,EPC2,MAPK10,MAX,MIER3,PCGF2,PPM1D,QKI,RIPK2,RXRB,TENT4B,TSC22D3,ZNF227,ZNF724",14,21,13,14,-3.74165738677394,-0.464020756462369,"midnightblue"
"GO:0031326","GO:0031326","regulation of cellular biosynthetic process",0.376,"CTNNBIP1,EPC2,MAPK10,MAX,MIER3,PCGF2,PPM1D,QKI,RIPK2,RXRB,TENT4B,TSC22D3,ZNF227,ZNF724",14,21,13,14,-3.74165738677394,-0.464020756462369,"midnightblue"
"GO:0009889","GO:0009889","regulation of biosynthetic process",0.376,"CTNNBIP1,EPC2,MAPK10,MAX,MIER3,PCGF2,PPM1D,QKI,RIPK2,RXRB,TENT4B,TSC22D3,ZNF227,ZNF724",14,21,13,14,-3.74165738677394,-0.464020756462369,"midnightblue"
"GO:0009987","GO:0009987","cellular process",0.381,"ARRDC3,CCNF,CLDN3,CTNNBIP1,DCLRE1B,EPC2,FAM135A,GLUL,MAPK10,MAX,MIER3,PCGF2,PPM1D,QKI,RBM46,RETREG1,RIPK2,RXRB,SPIDR,TBC1D17,TENT4B,TLL1,TPMT,TSC22D3,ZNF227,ZNF724",26,41,25.38,26,-5.09901951359279,-0.627020267274259,"midnightblue"
