"","gs_id","gs_description","gs_pvalue","gs_genes","gs_de_count","gs_bg_count","Expected","DE_count","z_score","aggr_score","mod"
"GO:0042592","GO:0042592","homeostatic process",0.00846,"ABCG8,ACVR2B,ADIPOR1,ADORA1,AFG3L2,AGT,AKAP11,ALAS1,ALB,ALDOA,AMPD2,ANKRD54,APC,ARID4A,ATF4,ATP1A1,ATP1B1,ATP6AP1,ATP6V0B,ATP6V0E1,ATP6V1C1,AZGP1,BAD,BAP1,BBS10,BNIP3,BRD1,C1QTNF12,C2CD2L,CA12,CCDC186,CD24,CDH23,CEBPB,CEBPG,CHP1,CPS1,CRTC2,CRY1,CYP7B1,DEDD2,DNAJA3,DNAJB2,DOCK7,EGLN2,EHMT1,ERCC6,ESAM,EXT1,F2,FH,FOXK2,FOXO1,FOXO3,FTH1,GIT1,GOT1,HERPUD1,HMOX2,HNF4A,HSPA9,HYAL2,INSR,IRS2,ITGB1,JAGN1,JMJD6,KCTD7,KDM1A,KDM3A,KDM6B,KLF13,KLF15,KLF2,KRIT1,LDB1,LEPR,LPIN1,LSR,MAFB,MAFG,MAP2K6,MCL1,MEX3C,MFSD2A,MICU3,NCOA4,NDFIP1,NKIRAS1,NPC1,NPTN,NR1D2,NUS1,PCK1,PDK2,PDZD8,PFKM,PGAM5,PICALM,PIM3,PLCG1,PNPLA1,PNPLA2,PNPLA8,PPARGC1A,PRKAA1,PRMT1,RACK1,RAF1,RALY,RB1,RC3H1,RC3H2,RHCG,RHOT1,RHOT2,SCNN1A,SEC24A,SELENOS,SELENOT,SESN2,SIRT1,SLC15A4,SLC25A38,SLC25A46,SLC26A6,SLC30A3,SLC8B1,SMAD4,SP3,SQSTM1,STEAP1,STXBP3,TENT4B,TLCD4,TMEM106B,TNS2,TP53INP2,TRPA1,TSC22D3,TSKU,TXNRD1,UBE2S,ZC3H8,ZFP36",145,229,127.59,145,-12.0415945787923,-0.634175588668037,"turquoise"
"GO:0006090","GO:0006090","pyruvate metabolic process",0.00882,"ALDOA,DDIT4,DHTKD1,EIF6,FAHD1,FOXK2,GIT1,IER3,INSR,OGDHL,PCK1,PDHA1,PDHB,PDHX,PDK2,PFKFB2,PFKM,PGAM2,PGM1,PRKAA1,PRKAG2,RPTOR,SDS,TIGAR,VDAC1",25,27,15.04,25,-5,-0.791813246916655,"turquoise"
"GO:0006626","GO:0006626","protein targeting to mitochondrion",0.00887,"ABLIM3,ARIH2,BAP1,GSK3A,HSPA4,NPEPPS,PRKAA1,RNF31,SAMM50,TIMM10,TIMM17A,TIMM9,TOMM20,TOMM5,TOMM70,UBE2J2",16,19,10.59,16,-4,-0.393336799906267,"turquoise"
"GO:0034764","GO:0034764","positive regulation of transmembrane transport",0.00966,"AGT,ALG10B,ATP1B1,BRAF,C1QTNF12,CHP1,F2,INSR,IRS2,ITGB1,KLF15,MEF2A,PLCG1,PPP3CC,PRKCI,SLC1A2,SLC26A6,SUMO1",18,22,12.26,18,-4.24264068711929,-0.579201249393669,"turquoise"
"GO:0007006","GO:0007006","mitochondrial membrane organization",0.01004,"AFG3L2,BAD,BCL2L1,BNIP3,DNAJC11,GSK3A,HSPA4,HSPA9,IER3,MUL1,NAIF1,RHOT1,RHOT2,SAMM50,SLC25A46,TIMM10,TIMM9,TOMM20,TOMM5,TOMM70",20,25,13.93,20,-4.47213595499958,-0.428915137732397,"turquoise"
"GO:0006979","GO:0006979","response to oxidative stress",0.01011,"ANKZF1,ATF4,BAD,BAG5,BNIP3,EGFR,ERCC6,FOXO1,FOXO3,FOXP1,GFER,GPX3,HGF,HMOX2,HYAL2,JUN,KDM6B,KLF2,MAP1LC3A,MAP3K5,MAPKAP1,MCL1,NDUFS2,OSER1,OXR1,PAWR,PDK2,PLA2R1,PLK3,PNPLA8,PPARGC1A,PPP1R15B,PRKAA1,PRODH,PTPRK,RACK1,RBPMS,SCARA3,SELENOS,SESN2,SFPQ,SIRT1,SIRT2,STK24,TAT,TRPA1,ZNF622",47,67,37.33,47,-6.85565460040104,-0.579311513739297,"turquoise"
"GO:0051224","GO:0051224","negative regulation of protein transport",0.01204,"CHP1,FOXO1,HMGCR,INHBB,JAGN1,NDFIP1,NDFIP2,PIM3,RAB11FIP3,SUMO1,UBE2G2,UBE2J1,YOD1",13,15,8.36,13,-3.60555127546399,-0.779246693228176,"turquoise"
"GO:1904950","GO:1904950","negative regulation of establishment of protein localization",0.01204,"CHP1,FOXO1,HMGCR,INHBB,JAGN1,NDFIP1,NDFIP2,PIM3,RAB11FIP3,SUMO1,UBE2G2,UBE2J1,YOD1",13,15,8.36,13,-3.60555127546399,-0.779246693228176,"turquoise"
"GO:0051246","GO:0051246","regulation of protein metabolic process",0.01221,"AATF,ABCE1,ACER2,ACVR2B,ADORA1,AGO2,AGO3,AGT,AIMP2,ALG10B,ALKBH1,ANKLE2,ANKRD54,APC,ARIH1,ARIH2,ATF4,AUTS2,AXIN1,BAD,BAG5,BANP,BCL2L13,BRAF,BUB3,C1QBP,CAB39,CACTIN,CBLB,CBS,CCNE2,CCNH,CCNT2,CD24,CDK2AP1,CDKN1A,CDKN2C,CEP295,CHP1,CLDN4,CLSPN,CNOT1,CNPPD1,CNTF,COPS3,CRY1,CSNK1D,CSNK1E,CSNK2A1,CTR9,CTSZ,DAXX,DCUN1D3,DCUN1D5,DDIT4,DHX9,DIP2A,DNAJB2,DOCK7,DUSP1,DUSP3,EEF2,EGFR,EGLN2,EHMT1,EIF2B2,EIF2B4,EIF3E,EIF4B,EIF4G2,EIF5,EIF6,ENPP2,ENSA,ERCC6,ERRFI1,EXOSC2,F12,F2,FAF1,FASTKD3,FBXO22,FERMT2,FETUB,FNIP1,FOXO1,FOXO3,FXR1,FXR2,GGNBP2,GPS2,GRB7,GRIN2C,GSK3A,GTF2H1,GTPBP4,HBS1L,HECTD1,HERPUD1,HEXIM1,HGF,HMGCR,HRAS,HYAL2,IER3,IKBKB,INHBB,INSR,IPO5,ITCH,IVNS1ABP,IWS1,JMJD4,JUN,KANSL2,KDM1A,KLF15,KLF2,KLF4,KNG1,LARP1,LDB1,LEPR,LIMK2,LRPPRC,LSM14A,MALSU1,MAP2K4,MAP2K6,MAP3K5,MAPKAP1,MAPKAPK5,MAPRE3,MARCHF7,MAVS,MDM2,MECP2,METTL3,MKNK2,MOB2,MSI2,MUL1,NBN,NDFIP1,NDFIP2,NELFE,NFKBIA,NIPBL,NNMT,NOC2L,NOCT,NOLC1,NPTN,NSUN5,OTUB1,OXR1,PAIP1,PAWR,PDCD2,PELI1,PER1,PHF1,PHF20L1,PICALM,PIDD1,PINX1,PLK3,PNLDC1,POLR2D,POMT2,POR,PPARGC1A,PPP1R12A,PPP1R15A,PPP1R15B,PPP2R5B,PPP6R3,PRKAA1,PRKAG2,PRMT1,PRR16,PSMC4,PUM2,PURA,PUS7,QARS1,RABGEF1,RACK1,RAD23B,RAF1,RANBP9,RB1,RB1CC1,RBM3,RBPMS,RC3H1,RC3H2,RIC1,RIF1,RILP,RNF19A,RNF20,RNF217,RNF41,RPTOR,RTN3,RYBP,SARS1,SECISBP2,SECISBP2L,SELENOT,SENP1,SENP2,SERPINA4,SESN2,SH3RF1,SIRT1,SIRT2,SLC6A9,SMAD4,SMARCA5,SMG8,SNRNP70,SOCS5,SPAG9,SPRY1,SQSTM1,STX5,SUMO1,TANK,TBK1,TCIM,TENT4B,THAP7,TIMP2,TIRAP,TMF1,TNRC6B,TOPORS,TPR,TRAF4,TRIB3,TRIM71,TRNAU1AP,TSPYL2,TTK,TUT4,TUT7,UBE2I,UBE2S,UBR5,UCHL5,ULK1,USP16,USP8,WAC,WNT9B,YES1,ZFAND2A,ZFP36,ZFP91,ZNF598",262,432,240.69,262,-16.1864140562386,-0.522824243717992,"turquoise"
"GO:1901700","GO:1901700","response to oxygen-containing compound",0.0123,"ACER2,ACVR2B,ADH7,ADIPOR1,AGT,ALAS1,ANKZF1,APC,ASS1,ATF4,ATP1A1,BAD,BCKDHB,BCL2L1,BNIP3,BRAF,C1QTNF12,C2CD2L,CACTIN,CBS,CCDC186,CDC73,CDO1,CEBPB,CLDN4,CPS1,CRY1,CTR9,CYP26B1,DDIT4,DENND4C,DNAAF2,EGFR,EIF2B2,EIF2B3,EIF2B4,EIF6,ERBIN,ERCC6,ERRFI1,ESRRA,EXT1,FOXO1,FOXO3,FOXO4,FOXP1,GFER,GIT1,GJB3,GOLPH3,GOT1,GPX3,GRK2,GSK3A,H6PD,HGF,HNF4A,HRAS,HYAL2,IGFBP1,INHBB,INSR,IP6K2,IPO5,IRS2,JAGN1,JUN,JUNB,KBTBD2,KCNK4,KDM1A,KDM6B,KLF11,KLF15,KLF2,KLF4,KLF9,KMO,KYNU,LARP1,LPIN1,LPIN2,LPIN3,MAN1A1,MAP1LC3A,MAP2K4,MAP2K6,MAP3K5,MAPKAPK2,MDM2,MEF2A,MMP19,NASP,NCOA4,NDEL1,NFKBIA,NOCT,NUDC,OSER1,OTUD5,OXR1,PAWR,PCK1,PDK2,PELI1,PER1,PFKFB2,PIM3,PLK3,POR,PPP1R15B,PRKAA1,PRKCI,PTPRK,RACK1,RAF1,RB1,RPTOR,SCNN1A,SELENOS,SELENOT,SESN2,SIK2,SIRT1,SIRT2,SLC13A2,SLC1A2,SLC26A6,SLC38A2,SMAD2,SMAD4,SOCS2,SORT1,SPAAR,SRD5A1,STK24,STRN3,STXBP3,TAT,TCF12,TDO2,TIRAP,TNS2,TOMM70,TRIB3,TRPA1,UBR2,USP8,WNT2,WNT9A,WNT9B,YES1,ZFP36,ZNF212",154,246,137.06,154,-12.4096736459909,-0.744579844637961,"turquoise"
"GO:0033157","GO:0033157","regulation of intracellular protein transport",0.01235,"ABLIM3,ARIH2,B3GAT3,BAP1,CEP131,CHP1,GCC2,GSK3A,HRAS,HYAL2,IPO5,MAVS,NDEL1,NOLC1,NPEPPS,NUP54,PCM1,PLK3,PPM1A,PRKAA1,RNF31,SUMO1,TPR,UBE2G2,UBE2J1,UBE2J2,UBR5,XPO4,YOD1",29,39,21.73,29,-5.3851648071345,-0.389393021661083,"turquoise"
"GO:0051223","GO:0051223","regulation of protein transport",0.01348,"AACS,ABLIM3,ACSL4,ARIH2,B3GAT3,BAD,BAP1,C1QTNF12,C2CD2L,CEP131,CHP1,ENSA,F2,FOXO1,GCC2,GOLPH3,GSK3A,HMGCR,HNF4A,HRAS,HYAL2,INHBB,IPO5,IRS2,JAGN1,MAVS,NDEL1,NDFIP1,NDFIP2,NOLC1,NPEPPS,NUP54,PCM1,PFKFB2,PFKM,PIM3,PLK3,PPM1A,PRKAA1,RAB11FIP3,RACK1,RNF31,SEC24A,SLC25A22,SLC8B1,SUMO1,TOMM70,TPR,UBE2G2,UBE2J1,UBE2J2,UBR5,XPO4,YOD1",54,79,44.01,54,-7.34846922834953,-0.536191634602296,"turquoise"
"GO:0033865","GO:0033865","nucleoside bisphosphate metabolic process",0.01366,"AASS,ACOT12,ACSL4,ACSM5,DIP2A,GPAT4,HMGCR,PANK3,PDHA1,PDHB,PDHX,PDK2,SULT1A1,TDO2,TPST1",15,18,10.03,15,-3.87298334620742,-0.645377686773669,"turquoise"
"GO:0033875","GO:0033875","ribonucleoside bisphosphate metabolic process",0.01366,"AASS,ACOT12,ACSL4,ACSM5,DIP2A,GPAT4,HMGCR,PANK3,PDHA1,PDHB,PDHX,PDK2,SULT1A1,TDO2,TPST1",15,18,10.03,15,-3.87298334620742,-0.645377686773669,"turquoise"
"GO:0034032","GO:0034032","purine nucleoside bisphosphate metabolic process",0.01366,"AASS,ACOT12,ACSL4,ACSM5,DIP2A,GPAT4,HMGCR,PANK3,PDHA1,PDHB,PDHX,PDK2,SULT1A1,TDO2,TPST1",15,18,10.03,15,-3.87298334620742,-0.645377686773669,"turquoise"
