"","gs_id","gs_description","gs_pvalue","gs_genes","gs_de_count","gs_bg_count","Expected","DE_count","z_score","aggr_score","mod"
"GO:0055085","GO:0055085","transmembrane transport",0.074,"ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PO,COX5A,SLC25A3,UQCRC1,UQCRFS1",9,13,6.78,9,-3,-0.257205876816067,"lightcyan"
"GO:0045333","GO:0045333","cellular respiration",0.131,"ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PO,COX5A,NDUFB4,SUCLG1,UQCRB,UQCRC1,UQCRFS1",11,18,9.39,11,-3.3166247903554,-0.239180980879963,"lightcyan"
"GO:0015980","GO:0015980","energy derivation by oxidation of organic compounds",0.131,"ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PO,COX5A,NDUFB4,SUCLG1,UQCRB,UQCRC1,UQCRFS1",11,18,9.39,11,-3.3166247903554,-0.239180980879963,"lightcyan"
"GO:0006091","GO:0006091","generation of precursor metabolites and energy",0.131,"ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PO,COX5A,NDUFB4,SUCLG1,UQCRB,UQCRC1,UQCRFS1",11,18,9.39,11,-3.3166247903554,-0.239180980879963,"lightcyan"
"GO:0006119","GO:0006119","oxidative phosphorylation",0.148,"ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PO,COX5A,NDUFB4,UQCRB,UQCRC1,UQCRFS1",10,16,8.35,10,-3.16227766016838,-0.242784459837576,"lightcyan"
"GO:0042776","GO:0042776","proton motive force-driven mitochondrial ATP synthesis",0.407,"ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PO,NDUFB4",6,10,5.22,6,-2.44948974278318,-0.230461982584641,"lightcyan"
"GO:0006139","GO:0006139","nucleobase-containing compound metabolic process",0.593,"ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PO,NDUFB4,SUCLG1",7,13,6.78,7,-2.64575131106459,-0.226559726687383,"lightcyan"
"GO:0006725","GO:0006725","cellular aromatic compound metabolic process",0.593,"ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PO,NDUFB4,SUCLG1",7,13,6.78,7,-2.64575131106459,-0.226559726687383,"lightcyan"
"GO:0009117","GO:0009117","nucleotide metabolic process",0.593,"ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PO,NDUFB4,SUCLG1",7,13,6.78,7,-2.64575131106459,-0.226559726687383,"lightcyan"
"GO:0019637","GO:0019637","organophosphate metabolic process",0.593,"ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PO,NDUFB4,SUCLG1",7,13,6.78,7,-2.64575131106459,-0.226559726687383,"lightcyan"
"GO:0009150","GO:0009150","purine ribonucleotide metabolic process",0.593,"ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PO,NDUFB4,SUCLG1",7,13,6.78,7,-2.64575131106459,-0.226559726687383,"lightcyan"
"GO:0046483","GO:0046483","heterocycle metabolic process",0.593,"ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PO,NDUFB4,SUCLG1",7,13,6.78,7,-2.64575131106459,-0.226559726687383,"lightcyan"
"GO:0034641","GO:0034641","cellular nitrogen compound metabolic process",0.593,"ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PO,NDUFB4,SUCLG1",7,13,6.78,7,-2.64575131106459,-0.226559726687383,"lightcyan"
"GO:0044281","GO:0044281","small molecule metabolic process",0.593,"ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PO,NDUFB4,SUCLG1",7,13,6.78,7,-2.64575131106459,-0.226559726687383,"lightcyan"
"GO:0006753","GO:0006753","nucleoside phosphate metabolic process",0.593,"ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PO,NDUFB4,SUCLG1",7,13,6.78,7,-2.64575131106459,-0.226559726687383,"lightcyan"
"GO:0006163","GO:0006163","purine nucleotide metabolic process",0.593,"ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PO,NDUFB4,SUCLG1",7,13,6.78,7,-2.64575131106459,-0.226559726687383,"lightcyan"
"GO:0072521","GO:0072521","purine-containing compound metabolic process",0.593,"ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PO,NDUFB4,SUCLG1",7,13,6.78,7,-2.64575131106459,-0.226559726687383,"lightcyan"
"GO:0009259","GO:0009259","ribonucleotide metabolic process",0.593,"ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PO,NDUFB4,SUCLG1",7,13,6.78,7,-2.64575131106459,-0.226559726687383,"lightcyan"
"GO:1901360","GO:1901360","organic cyclic compound metabolic process",0.593,"ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PO,NDUFB4,SUCLG1",7,13,6.78,7,-2.64575131106459,-0.226559726687383,"lightcyan"
