"","gs_id","gs_description","gs_pvalue","gs_genes","gs_de_count","gs_bg_count","Expected","DE_count","z_score","aggr_score","mod"
"GO:0002683","GO:0002683","negative regulation of immune system process",0.0332,"ACP5,ANXA1,AXL,BANK1,BTK,CCR2,CD22,CD68,CD74,CD84,CD86,CNN2,EZR,FGL2,FGR,FYN,HAVCR2,HCK,HFE,IL4I1,INPP5D,IRF1,LAG3,LAPTM5,LILRB3,LOXL3,MERTK,NCKAP1L,NLRC5,PTPRC,RIPOR2,SAMHD1,SPI1,SYK,TGFB1,THY1,TLR9,TNFAIP8L2,TYROBP,UBASH3B,VSIR",41,47,35.55,41,6.40312423743285,1.02436541182403,"brown"
"GO:0051048","GO:0051048","negative regulation of secretion",0.0336,"ACE,ANXA1,CCR2,CD74,CD84,GABBR1,GNAI2,NCKAP1L,SPI1,STK39,TSPO,UCP2",12,12,9.08,12,3.46410161513775,1.09317691305968,"brown"
"GO:0051051","GO:0051051","negative regulation of transport",0.0341,"ACE,ANXA1,CCR2,CD74,CD84,CNN2,CORO1A,GABBR1,GNAI2,GPR35,KEL,LRRK2,NCKAP1L,NFKB1,PRKCB,PTK2B,SERPINE2,SLC43A2,SPI1,STK39,TLR9,TSPO,UCP2",23,25,18.91,23,4.79583152331272,1.09327186798792,"brown"
"GO:0050877","GO:0050877","nervous system process",0.0341,"ACE,ADCY3,C5AR1,CCR2,COL1A1,FYN,GPR35,ITPR3,KIT,LRRK2,MYO7A,P2RX7,PDE1B,PLCB2,PPP1R9B,PTAFR,PTK2B,RCSD1,RIPOR2,SCN11A,SERPINE2,SPECC1,TRPV2",23,25,18.91,23,4.79583152331272,0.935941941719058,"brown"
"GO:0009991","GO:0009991","response to extracellular stimulus",0.0424,"ACE,AXL,CD68,CHSY1,COL1A1,CXCL10,CYBA,CYBB,GNAI2,HFE,ITGA4,LRRK2,NUAK2,OXCT1,P2RX7,PPP1R9B,PTPRC,RASGRP4,STK39,TGFBR2,TSPO,UCP2",22,24,18.16,22,4.69041575982343,0.916039522626892,"brown"
"GO:0051250","GO:0051250","negative regulation of lymphocyte activation",0.0424,"ANXA1,AXL,BANK1,BTK,CD74,CD86,FGL2,FGR,HAVCR2,HFE,IL4I1,INPP5D,IRF1,LAG3,LAPTM5,LOXL3,MERTK,NCKAP1L,RIPOR2,TNFAIP8L2,TYROBP,VSIR",22,24,18.16,22,4.69041575982343,0.996581749445226,"brown"
"GO:0050778","GO:0050778","positive regulation of immune response",0.0432,"ALPK1,ANXA1,BANK1,BTK,C5AR1,C7,CARD11,CCL19,CCR2,CD22,CD38,CD74,CD86,CD8A,CFP,CMKLR1,CMTM3,CTSS,CYBA,EZR,FGR,FYB1,FYN,GBP5,HAVCR2,HCK,HFE,IGKC,IKBKE,INPP5D,IRF1,ITGB2,LAG3,LAPTM5,LCP2,MYO1G,NCKAP1L,NFAM1,NFKB1,NLRC4,NLRC5,NLRP3,P2RX7,PAK1,PIK3CD,PLA2G4A,PLCG2,PRKCB,PTAFR,PTPRC,PYCARD,RFTN1,SASH3,SLC11A1,SLC15A3,SPI1,STING1,STXBP1,SYK,TAP2,TGFB1,THEMIS2,THY1,TICAM2,TLR5,TLR7,TLR8,TLR9,TNFSF13,TREML4,TYROBP,UNC93B1,VAV1,ZBP1",74,89,67.33,74,8.60232526704263,1.0262830835688,"brown"
"GO:0002695","GO:0002695","negative regulation of leukocyte activation",0.0484,"ANXA1,AXL,BANK1,BTK,CCR2,CD74,CD84,CD86,FGL2,FGR,HAVCR2,HFE,IL4I1,INPP5D,IRF1,LAG3,LAPTM5,LOXL3,MERTK,NCKAP1L,PTPRC,RIPOR2,SPI1,TNFAIP8L2,TYROBP,VSIR",26,29,21.94,26,5.09901951359279,1.05130728944088,"brown"
"GO:0001816","GO:0001816","cytokine production",0.0493,"ACP5,ADCY7,ANXA1,ARHGEF2,AXL,BANK1,BTK,C5AR1,CARD11,CCDC88B,CCL19,CCR2,CD74,CD83,CD84,CD86,CLEC4A,CMKLR1,CRLF2,CYBA,CYBB,ELF4,EZR,FGR,GBP5,HAVCR2,HDAC7,HDAC9,HFE,HK1,HPSE,IL16,INPP5D,IRF1,IRF5,KIT,LAG3,LAPTM5,LRRK2,LTB,MERTK,NCKAP1L,NFAM1,NFKB1,NLRC4,NLRP3,NRROS,P2RX7,PIK3CD,PIK3CG,PLCG2,PLD4,PTAFR,PTPRC,PYCARD,RFTN1,SAA1,SASH3,SLAMF9,SLC11A1,STING1,SYK,TGFB1,TICAM2,TLR5,TLR7,TLR8,TLR9,TMSB4X,TSPO,TYROBP,UNC93B1,VSIR",73,88,66.57,73,8.54400374531753,0.975627015250425,"brown"
"GO:0002376","GO:0002376","immune system process",0.0497,"ACE,ACP5,ADCY7,ALPK1,ANXA1,ARHGEF2,AXL,BANK1,BATF2,BTK,C5AR1,C7,CARD11,CCDC88B,CCL19,CCR2,CD180,CD22,CD38,CD44,CD68,CD7,CD74,CD83,CD84,CD86,CD8A,CFP,CLEC4A,CMKLR1,CMTM3,CMTM7,CNN2,CORO1A,CRIP1,CRLF2,CTSS,CTSW,CXCL10,CXCL11,CXCL13,CXCL16,CYBA,CYBB,CYBC1,CYSLTR2,DOCK10,DOCK2,ELF4,ERAP1,EVI2B,EZR,FANCA,FGL2,FGR,FYB1,FYN,GBP5,GBP6,GZMB,HAVCR2,HCK,HCLS1,HDAC9,HFE,HK1,IFI30,IFI44,IGKC,IKBKE,IKZF1,IL16,IL2RG,IL4I1,INPP5D,IRF1,IRF5,ITGA4,ITGB2,ITGB7,JAG1,JCHAIN,KIT,LAG3,LAIR1,LAPTM5,LCP1,LCP2,LFNG,LILRA6,LILRB3,LOXL3,LRRK2,LTB,LY86,MAEA,MERTK,MPEG1,MSN,MYO1G,NCF2,NCKAP1L,NFAM1,NFKB1,NLRC4,NLRC5,NLRP3,NRROS,P2RX7,PAK1,PIK3CD,PIK3CG,PIK3R5,PIK3R6,PLA2G4A,PLA2G7,PLCG2,PLD4,PRDM1,PREX1,PRKCB,PSMB10,PSMB8,PSMB9,PTAFR,PTK2B,PTPRC,PYCARD,RASSF2,RFTN1,RIPOR2,RNASE6,SAA1,SAMD9,SAMHD1,SASH3,SCN11A,SELL,SELPLG,SEMA4A,SLAMF9,SLC11A1,SLC15A3,SPI1,STING1,STK39,STXBP1,SYK,TAP1,TAP2,TAPBP,TGFB1,TGFBR2,THEMIS2,THY1,TICAM2,TLR5,TLR7,TLR8,TLR9,TNFAIP8L2,TNFSF13,TREML4,TRIM35,TRPM2,TYROBP,UBASH3B,UNC93B1,VAV1,VIM,VSIR,WAS,WDFY4,ZBP1",174,219,165.67,174,13.1909059582729,1.02749265190622,"brown"
"GO:0007600","GO:0007600","sensory perception",0.0534,"ACE,ADCY3,C5AR1,CCR2,COL1A1,FYN,ITPR3,KIT,MYO7A,P2RX7,PLCB2,PTAFR,RIPOR2,SCN11A,SERPINE2,TRPV2",16,17,12.86,16,4,1.03807485844756,"brown"
"GO:0048583","GO:0048583","regulation of response to stimulus",0.058,"ABR,ACE,ACP5,ADCY7,AKNA,ALPK1,ANXA1,APOL3,ARAP1,ARHGAP25,ARHGAP27,ARHGAP30,ARHGAP4,ARHGAP9,ARHGDIB,ARHGEF2,AXL,BANK1,BTK,C5AR1,C7,CARD11,CCDC88C,CCL19,CCR2,CD180,CD22,CD38,CD44,CD74,CD84,CD86,CD8A,CFP,CHSY1,CMKLR1,CMTM3,COL1A1,CORO7,CREB3L1,CRLF2,CTBP2,CTSS,CXCL10,CXCL13,CYBA,CYFIP2,CYTH4,DENND4B,DOCK2,DOK1,DOK2,DOK3,ELF4,ERAP1,EZR,FANCA,FBLN1,FGD2,FGL2,FGR,FLNA,FYB1,FYN,GBP5,GMIP,GNAI2,GPR35,GRK3,HAVCR2,HCK,HCLS1,HDAC7,HFE,HPSE,IGKC,IKBKE,IL10RA,IL16,IL4I1,INPP5D,IRF1,ITGB2,JAG1,KCTD12,KIT,LAG3,LAMB1,LAPTM5,LCP2,LFNG,LOXL3,LRRK1,LRRK2,LTB,LY6E,LY86,MVP,MYO1G,NCKAP1L,NCOA7,NFAM1,NFKB1,NLRC4,NLRC5,NLRP3,NRROS,NUAK2,P2RX7,PAK1,PDGFRB,PIK3CD,PIK3CG,PIK3R5,PIK3R6,PIP4K2A,PLA2G4A,PLA2G7,PLAU,PLCG2,PLEK,PPP1R16B,PPP1R9B,PRAG1,PREX1,PRKCB,PTAFR,PTK2B,PTPRC,PYCARD,RASA3,RASGRP4,RASSF2,RELL1,RFTN1,RGS18,RGS19,RIPOR2,SAA1,SAMHD1,SASH3,SEMA4A,SERPINE2,SH3BP1,SLA,SLC11A1,SLC15A3,SPI1,STING1,STK39,STXBP1,SYDE1,SYK,TAF2,TAP2,TGFB1,TGFBR2,THEMIS2,THY1,TICAM2,TLE3,TLR5,TLR7,TLR8,TLR9,TMEM132A,TMSB4X,TNC,TNFAIP8L2,TNFSF13,TRAF5,TREML4,TRPM2,TYROBP,UBASH3B,UCP2,UNC93B1,VAV1,VSIR,WAS,ZBP1,ZEB2",182,230,173.99,182,13.490737563232,0.928351548781814,"brown"
"GO:0072659","GO:0072659","protein localization to plasma membrane",0.0596,"ABI3,EHD4,EZR,FLNA,FYB1,PPP1R9B,S100A10,STXBP1,TGFB1,WNK3",10,10,7.56,10,3.16227766016838,0.824821919172726,"brown"
"GO:0032677","GO:0032677","regulation of interleukin-8 production",0.0596,"ANXA1,CD74,PTPRC,PYCARD,SYK,TLR5,TLR7,TLR8,TLR9,TMSB4X",10,10,7.56,10,3.16227766016838,1.07035605267618,"brown"
"GO:0032637","GO:0032637","interleukin-8 production",0.0596,"ANXA1,CD74,PTPRC,PYCARD,SYK,TLR5,TLR7,TLR8,TLR9,TMSB4X",10,10,7.56,10,3.16227766016838,1.07035605267618,"brown"
"GO:0045577","GO:0045577","regulation of B cell differentiation",0.0596,"BTK,CARD11,IL2RG,IL4I1,INPP5D,NCKAP1L,NFAM1,SPI1,SYK,TLR9",10,10,7.56,10,3.16227766016838,1.13306437678905,"brown"
"GO:0045619","GO:0045619","regulation of lymphocyte differentiation",0.0624,"ANXA1,AXL,BTK,CARD11,CCL19,CCR2,CD74,CD83,CD86,FANCA,FGL2,IL2RG,IL4I1,INPP5D,IRF1,LAG3,LOXL3,NCKAP1L,NFAM1,NLRP3,PIK3R6,PRDM1,PTPRC,SASH3,SPI1,SYK,TGFBR2,TLR9,VSIR",29,33,24.96,29,5.3851648071345,1.08508472495546,"brown"
