"","gs_id","gs_description","gs_pvalue","gs_genes","gs_de_count","gs_bg_count","Expected","DE_count","z_score","aggr_score","mod"
"GO:0045930","GO:0045930","negative regulation of mitotic cell cycle",0.0303,"BTG3,NOP53,RBBP8,RPA2,SYF2,UIMC1",6,10,2.77,6,-2.44948974278318,-0.357790099263216,"green"
"GO:0045739","GO:0045739","positive regulation of DNA repair",0.0303,"ACTR8,KAT5,RBBP8,RNF8,UCHL5,UIMC1",6,10,2.77,6,-2.44948974278318,-0.282917085286373,"green"
"GO:0006260","GO:0006260","DNA replication",0.0303,"ACTR8,MCM7,NASP,RBBP8,RPA2,UCHL5",6,10,2.77,6,-2.44948974278318,-0.355989883189114,"green"
"GO:2001022","GO:2001022","positive regulation of response to DNA damage stimulus",0.0303,"ACTR8,KAT5,RBBP8,RNF8,UCHL5,UIMC1",6,10,2.77,6,-2.44948974278318,-0.282917085286373,"green"
"GO:0051253","GO:0051253","negative regulation of RNA metabolic process",0.0305,"ATF4,DAXX,DNAJC17,HOXB4,ING1,KAT5,LDB1,MAX,MBD2,MPHOSPH8,MSX2,NOP53,QARS1,RBBP8,RNF8,UIMC1,YAF2",17,41,11.34,17,-4.12310562561766,-0.340129053421535,"green"
"GO:0006325","GO:0006325","chromatin organization",0.0358,"ACTR8,DAXX,FAM50A,KAT5,MBD2,MPHOSPH8,NASP,RNF8,UCHL5,UIMC1",10,21,5.81,10,-3.16227766016838,-0.259029881026225,"green"
"GO:0006302","GO:0006302","double-strand break repair",0.0384,"ACTR8,KAT5,MCM7,RBBP8,RNF8,RPA2,UIMC1",7,13,3.6,7,-2.64575131106459,-0.29425739544597,"green"
"GO:0045934","GO:0045934","negative regulation of nucleobase-containing compound metabolic process",0.0392,"ATF4,DAXX,DNAJC17,HOXB4,ING1,KAT5,LDB1,MAX,MBD2,MPHOSPH8,MSX2,NOP53,QARS1,RBBP8,RNF8,UIMC1,YAF2",17,42,11.62,17,-4.12310562561766,-0.340129053421535,"green"
"GO:0006310","GO:0006310","DNA recombination",0.0442,"ACTR8,KAT5,KLHDC3,MCM7,RBBP8,RNF8,RPA2,UCHL5",8,16,4.43,8,-2.82842712474619,-0.316012148108995,"green"
"GO:0040008","GO:0040008","regulation of growth",0.0442,"CDK11B,EGLN2,IFRD1,ING1,IP6K2,SLC25A33,ST7L,TOMM70",8,16,4.43,8,-2.82842712474619,-0.400955378650189,"green"
"GO:0051052","GO:0051052","regulation of DNA metabolic process",0.0506,"ACTR8,KAT5,MBD2,MCM7,MPHOSPH8,RBBP8,RNF8,RPA2,UCHL5,UIMC1",10,22,6.09,10,-3.16227766016838,-0.307127587913865,"green"
"GO:0009991","GO:0009991","response to extracellular stimulus",0.0518,"ATF4,KAT5,MAX,MBD2,PLIN3,RXRB",6,11,3.04,6,-2.44948974278318,-0.282220741156949,"green"
"GO:0031667","GO:0031667","response to nutrient levels",0.0518,"ATF4,KAT5,MAX,MBD2,PLIN3,RXRB",6,11,3.04,6,-2.44948974278318,-0.282220741156949,"green"
"GO:0009628","GO:0009628","response to abiotic stimulus",0.0521,"ATF4,DAXX,DNAJC7,EGLN2,EIF2B4,KAT5,MBD2,NOP53,PINK1,RNF8,UIMC1",11,25,6.92,11,-3.3166247903554,-0.267255953458713,"green"
"GO:0009888","GO:0009888","tissue development",0.0528,"ATF4,HOXB4,IFRD1,KAT5,LDB1,LUC7L,MSX2,RILPL2,RNF220,RXRB,TOMM70,ZNF358",12,28,7.75,12,-3.46410161513775,-0.3723146922108,"green"
"GO:2001141","GO:2001141","regulation of RNA biosynthetic process",0.0578,"ACTR8,ASCC1,ATF4,CDK11B,DAXX,DNAJC17,HOXB4,ING1,KAT5,LDB1,MAX,MBD2,MPHOSPH8,MSX2,NOP53,PINK1,QARS1,RBBP8,RNF220,RNF8,RPAP2,RXRB,SETD3,SSBP2,TAX1BP1,UCHL5,UIMC1,YAF2,ZNF358,ZNF771",30,86,23.79,30,-5.47722557505166,-0.329682219201892,"green"
"GO:1903506","GO:1903506","regulation of nucleic acid-templated transcription",0.0578,"ACTR8,ASCC1,ATF4,CDK11B,DAXX,DNAJC17,HOXB4,ING1,KAT5,LDB1,MAX,MBD2,MPHOSPH8,MSX2,NOP53,PINK1,QARS1,RBBP8,RNF220,RNF8,RPAP2,RXRB,SETD3,SSBP2,TAX1BP1,UCHL5,UIMC1,YAF2,ZNF358,ZNF771",30,86,23.79,30,-5.47722557505166,-0.329682219201892,"green"
"GO:0006355","GO:0006355","regulation of DNA-templated transcription",0.0578,"ACTR8,ASCC1,ATF4,CDK11B,DAXX,DNAJC17,HOXB4,ING1,KAT5,LDB1,MAX,MBD2,MPHOSPH8,MSX2,NOP53,PINK1,QARS1,RBBP8,RNF220,RNF8,RPAP2,RXRB,SETD3,SSBP2,TAX1BP1,UCHL5,UIMC1,YAF2,ZNF358,ZNF771",30,86,23.79,30,-5.47722557505166,-0.329682219201892,"green"
"GO:0051252","GO:0051252","regulation of RNA metabolic process",0.0585,"ACTR8,ASCC1,ATF4,CDK11B,CLK1,CLK4,CWC22,DAXX,DNAJC17,FAM50A,HOXB4,ING1,KAT5,LDB1,MAX,MBD2,MPHOSPH8,MSX2,NOP53,PINK1,QARS1,RBBP8,RBM39,RNF220,RNF8,RPAP2,RXRB,SETD3,SSBP2,TAX1BP1,UCHL5,UIMC1,YAF2,ZNF358,ZNF771",35,103,28.5,35,-5.91607978309962,-0.330955177776133,"green"
"GO:0006282","GO:0006282","regulation of DNA repair",0.0596,"ACTR8,KAT5,RBBP8,RNF8,RPA2,UCHL5,UIMC1",7,14,3.87,7,-2.64575131106459,-0.294670303439746,"green"
