"","gs_id","gs_description","gs_pvalue","gs_genes","gs_de_count","gs_bg_count","Expected","DE_count","z_score","aggr_score","mod"
"GO:0006486","GO:0006486","protein glycosylation",0.0096,"ALG3,B3GNT9,B4GALT2,B4GAT1,C1GALT1C1,DAD1,DDOST,KRTCAP2,MPDU1,OSTC,PGM3,POMGNT1,RPN1,RPN2,SRD5A3,TMEM258",16,18,10.96,16,4,0.316249928731007,"blue"
"GO:0042221","GO:0042221","response to chemical",0.0098,"ACTR3,ADH5,AKR1A1,AKR1B1,ALAD,ALOX5AP,ANXA1,ANXA3,AP3S1,APEX1,APRT,ARPC1B,ATIC,ATP5F1A,ATP5F1B,ATP5F1D,ATP6V1G1,B2M,B4GAT1,BCAP31,BLMH,BPHL,BRF2,BSG,CALM2,CALR,CASP1,CD40,CD81,CDC42,CDK4,CDK5RAP3,CHCHD2,CIB1,CKLF,COMMD7,CORO1B,CRIP1,CRYAB,CTSB,CTSS,CUTA,CYB5B,CYBA,DAD1,DCPS,DDOST,DIABLO,DKK1,EIF5A,ENO1,ESRRA,FCER1G,FDX1,FOXA2,FUNDC1,GNAI2,GNAS,GPR18,GPX8,GSTT1,GUK1,H2AZ1,HCK,HPRT1,HSP90AA1,HSP90AB1,HSP90B1,HSPB1,HSPB2,HSPE1,HTR3A,IFITM2,IFNGR2,LAMTOR1,LAMTOR4,LAMTOR5,LARS1,LGR6,LTC4S,MAP2K1,MAPK3,MTARC2,NDUFS4,NENF,NSG1,NUDT2,OPRK1,PARK7,PDCD6,PDIA3,PF4,PGK1,PIGBOS1,PLP2,PPIA,PPIB,PPP1CA,PRDX1,PRDX3,PRDX4,PRDX5,PRXL2B,PSMB2,PSMD14,PSPH,PYCARD,QDPR,RAB11B,RAB13,RBX1,RCN3,RGS10,RGS19,RHOG,RNLS,ROMO1,RPL13A,RPL15,RPL27,RPN2,RPS16,S100A16,SDF2L1,SDF4,SDHD,SEC61B,SERPINH1,SLC29A1,SNX5,SOD1,SPI1,SUMO4,SYNGR1,TADA3,TCF21,TLE5,TMSB4X,TRADD,TSPO,TWF2,TXN,TXN2,TXNDC17,UBE2L3,UROS,WNK3",147,216,131.49,147,12.1243556529821,0.361875101562603,"blue"
"GO:0019637","GO:0019637","organophosphate metabolic process",0.01,"AKR1A1,APRT,ATIC,ATP5F1A,ATP5F1B,ATP5F1C,ATP5F1D,ATP5F1E,ATP5IF1,ATP5MC1,ATP5MC3,ATP5ME,ATP5MG,ATP5PB,ATP5PD,ATP5PF,ATP5PO,ATPSCKMT,CDIPT,CRYL1,DBI,DCTPP1,DCXR,DNAJC19,DNPH1,DTYMK,ELOVL1,ENO1,ENTPD2,FABP5,FDPS,FIS1,G6PC3,GAPDHS,GUK1,HEXB,HPRT1,LDHA,MCEE,MDH1,NAXE,NDUFA1,NDUFA11,NDUFA12,NDUFA2,NDUFA3,NDUFA9,NDUFAB1,NDUFB1,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB8,NDUFC2,NDUFS4,NDUFS5,NDUFS6,NDUFS8,NDUFV2,NME2,NME3,NME6,NMRK1,NUDT18,NUDT2,OLA1,OXSM,PAPSS1,PARK7,PGK1,PGLS,PIGC,PIGK,PIGU,PLA2G5,PLAAT3,PLPP5,PPCS,PRPS1,RFK,RNASEH2B,RPEL1,RPIA,SDHC,SDHD,SLC25A1,SRD5A3,SUCLG1,TALDO1,TECR,TMSB4X,TSPO",93,132,80.35,93,9.64365076099295,0.370051802559244,"blue"
"GO:1901362","GO:1901362","organic cyclic compound biosynthetic process",0.0105,"ACTR3,ADORA3,AKR1A1,AKR1B1,ALAD,ALYREF,ANXA3,APEX1,APRT,ATIC,ATP5F1A,ATP5F1B,ATP5F1C,ATP5F1D,ATP5F1E,ATP5IF1,ATP5MC1,ATP5MC3,ATP5ME,ATP5MG,ATP5PB,ATP5PD,ATP5PF,ATP5PO,ATPSCKMT,BRF2,C1D,CALR,CBX8,CBY1,CCNQ,CCT3,CD40,CD81,CDK4,CDK5RAP3,CHCHD2,CHURC1,CIB1,COMMD1,COMMD7,COX15,CRYAB,DKK1,DRAP1,DTYMK,DUSP22,EBP,EDF1,EID1,EIF5A,ELOB,ELOC,ELOF1,ELOVL1,ENO1,ERG28,ESRRA,FAAP20,FDPS,FDX1,FDXR,FOXA2,GADD45A,GINS1,GLMP,GTF2F2,GTF2H5,GTF3A,GUK1,H2AZ1,HAS3,HCK,HDAC10,HEXB,HMBS,HMGN1,HPRT1,HSBP1,HSP90AA1,HSP90AB1,INTS10,LAMTOR5,LARP7,LMO1,MACROH2A1,MAD2L2,MAGEH1,MAP2K1,MAPK3,MBIP,MCRS1,MED10,MED11,MED30,MORF4L2,MRPL12,MTHFS,MYDGF,NCBP2,NDUFA1,NDUFA11,NDUFA12,NDUFA2,NDUFA3,NDUFA9,NDUFAB1,NDUFB1,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB8,NDUFC2,NDUFS4,NDUFS5,NDUFS6,NDUFS8,NDUFV2,NME2,NME3,NME6,NMRK1,NPM3,NUDT2,PAPSS1,PARK7,PF4,PFN1,PGM3,PHF5A,PKIG,PLAC8,PMF1,POLR2G,POLR2K,POLR2L,POLR3H,POLR3K,PPCS,PPIA,PRDM8,PRDX3,PRDX5,PRPS1,PSMD10,PTS,PYCARD,QDPR,RALY,RFK,RHOG,RPL6,RUVBL1,SCAND1,SCP2,SDHC,SDHD,SF3B5,SLC25A1,SLC30A9,SNX5,SOD1,SPI1,SPR,SRD5A3,SUB1,SUMO4,TADA3,TAF10,TAF11,TCF21,TECR,TEFM,TLE5,TM7SF2,TMEM14A,TMEM14C,TMSB4X,TRADD,TRIM45,TSPO,TXN,UBE2L3,UROS,UXS1,UXT,XRCC6,YWHAQ,ZNF316,ZNF521,ZNF706,ZNHIT1",193,289,175.92,193,13.8924439894498,0.352759921000327,"blue"
"GO:0006629","GO:0006629","lipid metabolic process",0.0107,"ACADM,ACOT13,ADH5,AIG1,AKR1A1,AKR1B1,ALG3,ALOX5AP,ANXA1,ATP5F1A,ATP5F1B,CD81,CDC42,CDIPT,CDK4,COQ2,CRYL1,DBI,DEGS1,DNAJC19,EBP,ECHDC1,ECHDC2,ECI1,ECI2,EDF1,ELOVL1,ERG28,ETFB,FABP5,FDPS,FDX1,FDXR,FMC1,FUCA1,GAL3ST4,GLA,GLTP,HEXB,HSD11B1,LTC4S,MACROH2A1,MCEE,MECR,MPDU1,NDUFAB1,ORMDL2,OXSM,PAFAH1B3,PCCB,PEX2,PIGC,PIGK,PIGU,PLA2G5,PLAAT3,PLPP5,PORCN,PRXL2B,SCCPDH,SCP2,SLC25A1,SOD1,SPTSSA,SRD5A3,TECR,TM7SF2,TSPO",68,94,57.22,68,8.24621125123532,0.362868479064168,"blue"
"GO:1901137","GO:1901137","carbohydrate derivative biosynthetic process",0.0108,"AKR1A1,ALG3,APRT,ATIC,ATP5F1A,ATP5F1B,ATP5F1C,ATP5F1D,ATP5F1E,ATP5MC1,ATP5MC3,ATP5ME,ATP5MG,ATP5PB,ATP5PD,ATP5PF,ATP5PO,ATPSCKMT,B3GNT9,B4GALT2,B4GAT1,C1GALT1C1,CRYL1,DAD1,DCXR,DDOST,DTYMK,ELOVL1,ENO1,GAL3ST4,GUK1,HAS3,HPRT1,KRTCAP2,MPDU1,NDUFA1,NDUFA11,NDUFA12,NDUFA2,NDUFA3,NDUFA9,NDUFAB1,NDUFB1,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB8,NDUFC2,NDUFS4,NDUFS5,NDUFS6,NDUFS8,NDUFV2,NME2,NME3,NME6,NUDT2,OSTC,PAPSS1,PGM3,PIGC,PIGK,PIGU,POMGNT1,PPCS,PRPS1,RFK,RPN1,RPN2,SCCPDH,SDHC,SDHD,SLC25A1,SRD5A3,TECR,TMEM258,TMSB4X,UXS1",79,105,63.92,79,8.88819441731559,0.350078573740554,"blue"
"GO:0090407","GO:0090407","organophosphate biosynthetic process",0.0108,"AKR1A1,APRT,ATIC,ATP5F1A,ATP5F1B,ATP5F1C,ATP5F1D,ATP5F1E,ATP5MC1,ATP5MC3,ATP5ME,ATP5MG,ATP5PB,ATP5PD,ATP5PF,ATP5PO,ATPSCKMT,CDIPT,CRYL1,DCXR,DTYMK,ELOVL1,ENO1,FABP5,FDPS,GUK1,HEXB,HPRT1,NDUFA1,NDUFA11,NDUFA12,NDUFA2,NDUFA3,NDUFA9,NDUFAB1,NDUFB1,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB8,NDUFC2,NDUFS4,NDUFS5,NDUFS6,NDUFS8,NDUFV2,NME2,NME3,NME6,NMRK1,NUDT2,PAPSS1,PIGC,PIGK,PIGU,PLAAT3,PPCS,PRPS1,RFK,SDHC,SDHD,SLC25A1,SRD5A3,TECR,TMSB4X",66,91,55.39,66,8.12403840463596,0.366351346246746,"blue"
"GO:0007420","GO:0007420","brain development",0.011,"ANXA3,ATIC,ATP5PB,ATP5PF,B2M,B4GALT2,CALM2,CDC42,CDK5RAP3,COX6B1,DKK1,HPRT1,IER3IP1,MAP2K1,NDUFS4,PAFAH1B3,PHGDH,ROGDI,RTN4,S100A1,SDF4,TYROBP,UFC1,UQCRQ,WLS,YWHAQ",26,32,19.48,26,5.09901951359279,0.375704888941164,"blue"
"GO:0045087","GO:0045087","innate immune response",0.0115,"ACTR3,ANXA1,BANF1,BPIFB3,C8B,CASP1,CD40,CDC42,CFP,CHID1,CTSS,CYBA,FCER1G,G3BP1,HCK,HSP90AA1,IFI35,IFITM2,IFNGR2,MARCHF2,PLA2G5,POLR3H,POLR3K,PPP1R14B,PRDX1,PYCARD,RPL13A,RPL39,RTN4,SDHAF4,SPI1,TSPAN6,TYROBP,WFDC2,XRCC6",35,45,27.39,35,5.91607978309962,0.454913731327808,"blue"
"GO:0060322","GO:0060322","head development",0.0122,"ANXA3,ATIC,ATP5PB,ATP5PF,B2M,B4GALT2,CALM2,CCDC32,CDC42,CDK5RAP3,COX6B1,DKK1,HPRT1,IER3IP1,MAP2K1,MAPK3,NDUFS4,PAFAH1B3,PHGDH,ROGDI,RTN4,S100A1,SDF4,TYROBP,UFC1,UQCRQ,WLS,YWHAQ",28,35,21.31,28,5.29150262212918,0.366056422823644,"blue"
"GO:0046390","GO:0046390","ribose phosphate biosynthetic process",0.0139,"APRT,ATIC,ATP5F1A,ATP5F1B,ATP5F1C,ATP5F1D,ATP5F1E,ATP5MC1,ATP5MC3,ATP5ME,ATP5MG,ATP5PB,ATP5PD,ATP5PF,ATP5PO,ATPSCKMT,ELOVL1,ENO1,HPRT1,NDUFA1,NDUFA11,NDUFA12,NDUFA2,NDUFA3,NDUFA9,NDUFAB1,NDUFB1,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB8,NDUFC2,NDUFS4,NDUFS5,NDUFS6,NDUFS8,NDUFV2,NME2,NME3,NME6,NUDT2,PAPSS1,PPCS,PRPS1,RFK,SDHC,SDHD,SLC25A1,TECR,TMSB4X",51,69,42,51,7.14142842854285,0.356029287710559,"blue"
"GO:0009165","GO:0009165","nucleotide biosynthetic process",0.0172,"APRT,ATIC,ATP5F1A,ATP5F1B,ATP5F1C,ATP5F1D,ATP5F1E,ATP5MC1,ATP5MC3,ATP5ME,ATP5MG,ATP5PB,ATP5PD,ATP5PF,ATP5PO,ATPSCKMT,DTYMK,ELOVL1,ENO1,GUK1,HPRT1,NDUFA1,NDUFA11,NDUFA12,NDUFA2,NDUFA3,NDUFA9,NDUFAB1,NDUFB1,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB8,NDUFC2,NDUFS4,NDUFS5,NDUFS6,NDUFS8,NDUFV2,NME2,NME3,NME6,NMRK1,NUDT2,PAPSS1,PPCS,PRPS1,RFK,SDHC,SDHD,SLC25A1,TECR,TMSB4X",54,74,45.05,54,7.34846922834953,0.357592984540443,"blue"
"GO:1901293","GO:1901293","nucleoside phosphate biosynthetic process",0.0172,"APRT,ATIC,ATP5F1A,ATP5F1B,ATP5F1C,ATP5F1D,ATP5F1E,ATP5MC1,ATP5MC3,ATP5ME,ATP5MG,ATP5PB,ATP5PD,ATP5PF,ATP5PO,ATPSCKMT,DTYMK,ELOVL1,ENO1,GUK1,HPRT1,NDUFA1,NDUFA11,NDUFA12,NDUFA2,NDUFA3,NDUFA9,NDUFAB1,NDUFB1,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB8,NDUFC2,NDUFS4,NDUFS5,NDUFS6,NDUFS8,NDUFV2,NME2,NME3,NME6,NMRK1,NUDT2,PAPSS1,PPCS,PRPS1,RFK,SDHC,SDHD,SLC25A1,TECR,TMSB4X",54,74,45.05,54,7.34846922834953,0.357592984540443,"blue"
"GO:0006164","GO:0006164","purine nucleotide biosynthetic process",0.0173,"APRT,ATIC,ATP5F1A,ATP5F1B,ATP5F1C,ATP5F1D,ATP5F1E,ATP5MC1,ATP5MC3,ATP5ME,ATP5MG,ATP5PB,ATP5PD,ATP5PF,ATP5PO,ATPSCKMT,ELOVL1,ENO1,GUK1,HPRT1,NDUFA1,NDUFA11,NDUFA12,NDUFA2,NDUFA3,NDUFA9,NDUFAB1,NDUFB1,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB8,NDUFC2,NDUFS4,NDUFS5,NDUFS6,NDUFS8,NDUFV2,NME2,NME3,NME6,NMRK1,NUDT2,PAPSS1,PPCS,PRPS1,SDHC,SDHD,SLC25A1,TECR,TMSB4X",52,71,43.22,52,7.21110255092798,0.361478207523516,"blue"
"GO:0009260","GO:0009260","ribonucleotide biosynthetic process",0.0174,"APRT,ATIC,ATP5F1A,ATP5F1B,ATP5F1C,ATP5F1D,ATP5F1E,ATP5MC1,ATP5MC3,ATP5ME,ATP5MG,ATP5PB,ATP5PD,ATP5PF,ATP5PO,ATPSCKMT,ELOVL1,ENO1,HPRT1,NDUFA1,NDUFA11,NDUFA12,NDUFA2,NDUFA3,NDUFA9,NDUFAB1,NDUFB1,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB8,NDUFC2,NDUFS4,NDUFS5,NDUFS6,NDUFS8,NDUFV2,NME2,NME3,NME6,NUDT2,PAPSS1,PPCS,RFK,SDHC,SDHD,SLC25A1,TECR,TMSB4X",50,68,41.39,50,7.07106781186547,0.359654250399233,"blue"
"GO:0099536","GO:0099536","synaptic signaling",0.0183,"ADORA3,ARF1,CNIH2,DKK1,FABP5,GABARAP,GNAI2,HTR3A,MAPK3,NPTN,NSG1,OPRK1,PARK7,PDZD11,PFN1,RAPSN,RGS10,RTN4,SLC29A1,SYNGR1,TYROBP,UNC119",22,27,16.44,22,4.69041575982343,0.427075761570259,"blue"
"GO:0042776","GO:0042776","proton motive force-driven mitochondrial ATP synthesis",0.0196,"ATP5F1A,ATP5F1B,ATP5F1C,ATP5F1D,ATP5F1E,ATP5ME,ATP5MG,ATP5PB,ATP5PD,ATP5PF,ATP5PO,ATPSCKMT,NDUFA1,NDUFA11,NDUFA12,NDUFA2,NDUFA3,NDUFA9,NDUFAB1,NDUFB1,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB8,NDUFC2,NDUFS4,NDUFS5,NDUFS6,NDUFS8,NDUFV2,SDHC,SDHD",33,43,26.18,33,5.74456264653803,0.367082747593472,"blue"
"GO:0007264","GO:0007264","small GTPase mediated signal transduction",0.021,"BRK1,CDC42,CFL1,F11R,G3BP1,GABARAP,GPR18,PARK7,PDPN,RAB4A,RGS19,RHEB,RHOG,YWHAQ",14,16,9.74,14,3.74165738677394,0.391308540344975,"blue"
"GO:0099177","GO:0099177","regulation of trans-synaptic signaling",0.021,"ADORA3,ARF1,CNIH2,DKK1,FABP5,GNAI2,MAPK3,NPTN,NSG1,PFN1,RAPSN,RTN4,SYNGR1,TYROBP",14,16,9.74,14,3.74165738677394,0.422917691825311,"blue"
"GO:0009152","GO:0009152","purine ribonucleotide biosynthetic process",0.0216,"APRT,ATIC,ATP5F1A,ATP5F1B,ATP5F1C,ATP5F1D,ATP5F1E,ATP5MC1,ATP5MC3,ATP5ME,ATP5MG,ATP5PB,ATP5PD,ATP5PF,ATP5PO,ATPSCKMT,ELOVL1,ENO1,HPRT1,NDUFA1,NDUFA11,NDUFA12,NDUFA2,NDUFA3,NDUFA9,NDUFAB1,NDUFB1,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB8,NDUFC2,NDUFS4,NDUFS5,NDUFS6,NDUFS8,NDUFV2,NME2,NME3,NME6,NUDT2,PAPSS1,PPCS,SDHC,SDHD,SLC25A1,TECR,TMSB4X",49,67,40.79,49,7,0.362560483737946,"blue"
